Total Accesses:,7086622
Frames,Missees,Miss Rate
723, 6921276, 0.976668
724, 6921701, 0.976728
725, 6922078, 0.976781
726, 6922476, 0.976837
727, 6922874, 0.976893
728, 6923230, 0.976944
729, 6923553, 0.976989
730, 6923922, 0.977041
731, 6924293, 0.977094
732, 6924639, 0.977142
733, 6924985, 0.977191
734, 6925345, 0.977242
735, 6925666, 0.977287
736, 6926004, 0.977335
737, 6926328, 0.977381
738, 6926655, 0.977427
739, 6927008, 0.977477
740, 6927346, 0.977524
741, 6927698, 0.977574
742, 6928050, 0.977624
743, 6928383, 0.977671
744, 6928728, 0.977719
745, 6929086, 0.977770
746, 6929435, 0.977819
747, 6929808, 0.977872
748, 6930135, 0.977918
749, 6930504, 0.977970
750, 6930867, 0.978021
751, 6931203, 0.978069
752, 6931583, 0.978122
753, 6931921, 0.978170
754, 6932255, 0.978217
755, 6932587, 0.978264
756, 6932902, 0.978308
757, 6933230, 0.978355
758, 6933617, 0.978409
759, 6933944, 0.978455
760, 6934221, 0.978495
761, 6934527, 0.978538
762, 6934854, 0.978584
763, 6935165, 0.978628
764, 6935467, 0.978670
765, 6935788, 0.978716
766, 6936094, 0.978759
767, 6936421, 0.978805
768, 6936720, 0.978847
769, 6937049, 0.978894
770, 6937358, 0.978937
771, 6937655, 0.978979
772, 6937950, 0.979021
773, 6938242, 0.979062
774, 6938542, 0.979104
775, 6938832, 0.979145
776, 6939131, 0.979187
777, 6939409, 0.979227
778, 6939699, 0.979268
779, 6940015, 0.979312
780, 6940315, 0.979354
781, 6940638, 0.979400
782, 6940967, 0.979446
783, 6941275, 0.979490
784, 6941579, 0.979533
785, 6941886, 0.979576
786, 6942180, 0.979618
787, 6942446, 0.979655
788, 6942736, 0.979696
789, 6942998, 0.979733
790, 6943290, 0.979774
791, 6943546, 0.979810
792, 6943805, 0.979847
793, 6944105, 0.979889
794, 6944382, 0.979928
795, 6944665, 0.979968
796, 6944943, 0.980008
797, 6945220, 0.980047
798, 6945482, 0.980084
799, 6945753, 0.980122
800, 6946044, 0.980163
801, 6946328, 0.980203
802, 6946599, 0.980241
803, 6946881, 0.980281
804, 6947191, 0.980325
805, 6947464, 0.980363
806, 6947729, 0.980401
807, 6947983, 0.980437
808, 6948272, 0.980477
809, 6948575, 0.980520
810, 6948886, 0.980564
811, 6949165, 0.980603
812, 6949442, 0.980642
813, 6949715, 0.980681
814, 6949981, 0.980718
815, 6950252, 0.980757
816, 6950529, 0.980796
817, 6950799, 0.980834
818, 6951066, 0.980872
819, 6951302, 0.980905
820, 6951597, 0.980946
821, 6951873, 0.980985
822, 6952141, 0.981023
823, 6952405, 0.981061
824, 6952692, 0.981101
825, 6952941, 0.981136
826, 6953241, 0.981178
827, 6953525, 0.981219
828, 6953790, 0.981256
829, 6954028, 0.981290
830, 6954310, 0.981329
831, 6954568, 0.981366
832, 6954809, 0.981400
833, 6955072, 0.981437
834, 6955332, 0.981474
835, 6955591, 0.981510
836, 6955849, 0.981546
837, 6956078, 0.981579
838, 6956328, 0.981614
839, 6956588, 0.981651
840, 6956856, 0.981689
841, 6957106, 0.981724
842, 6957389, 0.981764
843, 6957633, 0.981798
844, 6957904, 0.981836
845, 6958146, 0.981871
846, 6958413, 0.981908
847, 6958695, 0.981948
848, 6958916, 0.981979
849, 6959194, 0.982019
850, 6959429, 0.982052
851, 6959701, 0.982090
852, 6959962, 0.982127
853, 6960216, 0.982163
854, 6960471, 0.982199
855, 6960725, 0.982235
856, 6960984, 0.982271
857, 6961277, 0.982312
858, 6961552, 0.982351
859, 6961812, 0.982388
860, 6962083, 0.982426
861, 6962362, 0.982466
862, 6962593, 0.982498
863, 6962848, 0.982534
864, 6963100, 0.982570
865, 6963322, 0.982601
866, 6963577, 0.982637
867, 6963829, 0.982673
868, 6964099, 0.982711
869, 6964372, 0.982749
870, 6964634, 0.982786
871, 6964864, 0.982819
872, 6965114, 0.982854
